batting_team,bowling_team,city,runs_left,balls_left,wickets_left,target,crr,rrr,result
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,109,64,7,158,5.25,10.21875,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,108,63,7,158,5.2631578947368425,10.285714285714286,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,108,62,6,158,5.172413793103448,10.451612903225806,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,107,61,6,158,5.186440677966102,10.524590163934427,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,107,60,6,158,5.1,10.7,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,107,59,6,158,5.016393442622951,10.88135593220339,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,106,58,6,158,5.032258064516129,10.96551724137931,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,105,57,6,158,5.0476190476190474,11.052631578947368,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,104,56,6,158,5.0625,11.142857142857142,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,102,55,6,158,5.1692307692307695,11.127272727272727,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,101,54,6,158,5.181818181818182,11.222222222222221,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,100,53,6,158,5.1940298507462686,11.320754716981131,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,99,52,6,158,5.205882352941177,11.423076923076923,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,98,51,6,158,5.217391304347826,11.529411764705882,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,98,50,6,158,5.142857142857143,11.76,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,97,49,6,158,5.154929577464789,11.877551020408163,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,96,48,6,158,5.166666666666667,12.0,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,92,47,6,158,5.424657534246576,11.74468085106383,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,91,46,6,158,5.4324324324324325,11.869565217391305,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,90,45,6,158,5.44,12.0,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,89,44,6,158,5.447368421052632,12.136363636363637,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,85,43,6,158,5.688311688311688,11.86046511627907,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,81,42,6,158,5.923076923076923,11.571428571428571,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,81,41,5,158,5.848101265822785,11.853658536585366,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,80,40,5,158,5.85,12.0,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,80,39,5,158,5.777777777777778,12.307692307692308,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,79,38,5,158,5.780487804878049,12.473684210526315,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,79,37,5,158,5.710843373493976,12.81081081081081,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,78,36,5,158,5.714285714285714,13.0,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,78,35,5,158,5.647058823529412,13.371428571428572,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,76,34,5,158,5.72093023255814,13.411764705882353,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,70,33,5,158,6.068965517241379,12.727272727272727,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,68,32,5,158,6.136363636363637,12.75,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,67,31,5,158,6.134831460674158,12.96774193548387,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,66,30,5,158,6.133333333333334,13.2,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,65,29,5,158,6.131868131868132,13.448275862068966,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,65,28,4,158,6.065217391304348,13.928571428571429,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,64,27,4,158,6.064516129032258,14.222222222222221,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,60,26,4,158,6.25531914893617,13.846153846153847,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,59,25,4,158,6.252631578947368,14.16,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,59,24,4,158,6.1875,14.75,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,58,23,4,158,6.185567010309279,15.130434782608695,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,57,22,4,158,6.183673469387755,15.545454545454545,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,51,21,4,158,6.484848484848484,14.571428571428571,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,51,20,4,158,6.42,15.3,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,50,19,4,158,6.415841584158416,15.789473684210526,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,49,18,4,158,6.411764705882353,16.333333333333332,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,49,17,4,158,6.349514563106796,17.294117647058822,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,48,16,4,158,6.346153846153846,18.0,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,47,15,4,158,6.3428571428571425,18.8,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,41,14,4,158,6.622641509433962,17.571428571428573,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,40,13,4,158,6.616822429906542,18.46153846153846,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,40,12,3,158,6.555555555555555,20.0,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,40,11,2,158,6.495412844036697,21.818181818181817,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,40,10,2,158,6.4363636363636365,24.0,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,40,9,1,158,6.378378378378378,26.666666666666668,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,39,8,1,158,6.375,29.25,0
Kochi Tuskers Kerala,Delhi Daredevils,Kochi,39,7,0,158,6.31858407079646,33.42857142857143,0
Kolkata Knight Riders,Kings XI Punjab,Kolkata,120,119,10,120,0.0,6.050420168067227,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,120,118,10,120,0.0,6.101694915254237,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,119,117,10,120,2.0,6.102564102564102,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,115,116,10,120,7.5,5.948275862068965,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,115,115,10,120,6.0,6.0,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,115,114,10,120,5.0,6.052631578947368,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,115,113,9,120,4.285714285714286,6.106194690265487,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,115,112,9,120,3.75,6.160714285714286,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,114,111,9,120,4.0,6.162162162162162,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,111,110,9,120,5.4,6.054545454545455,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,110,109,9,120,5.454545454545454,6.055045871559633,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,110,108,9,120,5.0,6.111111111111111,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,109,107,9,120,5.076923076923077,6.11214953271028,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,109,106,9,120,4.714285714285714,6.169811320754717,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,105,105,9,120,6.0,6.0,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,101,104,9,120,7.125,5.826923076923077,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,101,103,9,120,6.705882352941177,5.883495145631068,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,101,102,9,120,6.333333333333333,5.9411764705882355,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,100,101,9,120,6.315789473684211,5.9405940594059405,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,96,100,9,120,7.2,5.76,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,92,99,9,120,8.0,5.575757575757576,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,91,98,9,120,7.909090909090909,5.571428571428571,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,90,97,9,120,7.826086956521739,5.56701030927835,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,86,96,9,120,8.5,5.375,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,85,95,9,120,8.4,5.368421052631579,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,85,94,8,120,8.076923076923077,5.425531914893617,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,85,93,8,120,7.777777777777778,5.483870967741935,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,85,92,8,120,7.5,5.543478260869565,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,81,91,8,120,8.068965517241379,5.34065934065934,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,80,90,8,120,8.0,5.333333333333333,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,79,89,8,120,7.935483870967742,5.325842696629214,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,79,88,8,120,7.6875,5.386363636363637,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,75,87,8,120,8.181818181818182,5.172413793103448,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,75,86,8,120,7.9411764705882355,5.232558139534884,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,75,85,8,120,7.714285714285714,5.294117647058823,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,75,84,8,120,7.5,5.357142857142857,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,72,83,8,120,7.783783783783784,5.204819277108434,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,71,82,8,120,7.7368421052631575,5.195121951219512,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,70,81,8,120,7.6923076923076925,5.185185185185185,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,70,80,8,120,7.5,5.25,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,66,79,8,120,7.902439024390244,5.012658227848101,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,66,78,8,120,7.714285714285714,5.076923076923077,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,66,77,8,120,7.534883720930233,5.142857142857143,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,65,77,8,120,7.674418604651163,5.064935064935065,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,65,76,8,120,7.5,5.131578947368421,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,64,75,8,120,7.466666666666667,5.12,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,64,74,8,120,7.304347826086956,5.1891891891891895,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,63,73,8,120,7.276595744680851,5.178082191780822,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,62,72,8,120,7.25,5.166666666666667,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,61,71,8,120,7.224489795918367,5.154929577464789,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,61,70,8,120,7.08,5.228571428571429,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,60,69,8,120,7.0588235294117645,5.217391304347826,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,60,68,8,120,6.923076923076923,5.294117647058823,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,59,67,8,120,6.90566037735849,5.2835820895522385,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,58,66,8,120,6.888888888888889,5.2727272727272725,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,58,65,8,120,6.763636363636364,5.3538461538461535,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,54,64,8,120,7.071428571428571,5.0625,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,53,63,8,120,7.052631578947368,5.0476190476190474,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,51,62,8,120,7.137931034482759,4.935483870967742,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,50,61,8,120,7.11864406779661,4.918032786885246,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,49,60,8,120,7.1,4.9,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,49,59,8,120,6.983606557377049,4.983050847457627,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,48,58,8,120,6.967741935483871,4.9655172413793105,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,47,57,8,120,6.9523809523809526,4.947368421052632,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,46,56,8,120,6.9375,4.928571428571429,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,41,55,8,120,7.292307692307692,4.472727272727273,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,40,54,8,120,7.2727272727272725,4.444444444444445,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,40,53,8,120,7.164179104477612,4.528301886792453,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,39,53,8,120,7.253731343283582,4.415094339622642,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,39,52,8,120,7.147058823529412,4.5,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,38,51,8,120,7.130434782608695,4.470588235294118,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,37,50,8,120,7.114285714285714,4.44,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,36,49,8,120,7.098591549295775,4.408163265306122,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,36,48,8,120,7.0,4.5,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,35,47,8,120,6.986301369863014,4.468085106382978,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,34,47,8,120,7.068493150684931,4.340425531914893,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,33,46,8,120,7.054054054054054,4.304347826086956,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,29,45,8,120,7.28,3.8666666666666667,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,29,44,8,120,7.184210526315789,3.9545454545454546,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,29,43,8,120,7.090909090909091,4.046511627906977,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,29,42,8,120,7.0,4.142857142857143,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,28,41,8,120,6.987341772151899,4.097560975609756,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,27,40,8,120,6.975,4.05,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,27,39,8,120,6.888888888888889,4.153846153846154,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,27,38,8,120,6.804878048780488,4.2631578947368425,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,26,37,8,120,6.795180722891566,4.216216216216216,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,25,36,8,120,6.785714285714286,4.166666666666667,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,25,35,8,120,6.705882352941177,4.285714285714286,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,21,35,8,120,6.988235294117647,3.6,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,20,34,8,120,6.976744186046512,3.5294117647058822,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,19,33,8,120,6.9655172413793105,3.4545454545454546,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,19,32,8,120,6.886363636363637,3.5625,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,18,31,8,120,6.876404494382022,3.4838709677419355,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,18,30,8,120,6.8,3.6,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,16,29,8,120,6.857142857142857,3.310344827586207,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,16,28,8,120,6.782608695652174,3.4285714285714284,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,15,27,8,120,6.774193548387097,3.3333333333333335,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,9,26,8,120,7.085106382978723,2.076923076923077,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,9,25,8,120,7.010526315789473,2.16,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,8,24,8,120,7.0,2.0,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,7,23,8,120,6.989690721649485,1.826086956521739,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,6,23,8,120,7.051546391752577,1.565217391304348,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,6,22,8,120,6.979591836734694,1.6363636363636365,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,6,21,8,120,6.909090909090909,1.7142857142857142,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,5,20,8,120,6.9,1.5,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,5,19,8,120,6.8316831683168315,1.5789473684210527,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,5,18,8,120,6.764705882352941,1.6666666666666667,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,1,17,8,120,6.932038834951456,0.35294117647058826,1
Kolkata Knight Riders,Kings XI Punjab,Kolkata,0,16,8,120,6.923076923076923,0.0,1
Rajasthan Royals,Pune Warriors,Jaipur,142,119,10,144,12.0,7.159663865546219,1
Rajasthan Royals,Pune Warriors,Jaipur,138,118,10,144,18.0,7.016949152542373,1
Rajasthan Royals,Pune Warriors,Jaipur,137,117,10,144,14.0,7.0256410256410255,1
Rajasthan Royals,Pune Warriors,Jaipur,137,116,10,144,10.5,7.086206896551724,1
Rajasthan Royals,Pune Warriors,Jaipur,136,115,10,144,9.6,7.095652173913043,1
Rajasthan Royals,Pune Warriors,Jaipur,135,114,10,144,9.0,7.105263157894737,1
Rajasthan Royals,Pune Warriors,Jaipur,134,113,10,144,8.571428571428571,7.115044247787611,1
Rajasthan Royals,Pune Warriors,Jaipur,133,113,10,144,9.428571428571429,7.061946902654867,1
Rajasthan Royals,Pune Warriors,Jaipur,129,112,10,144,11.25,6.910714285714286,1
Rajasthan Royals,Pune Warriors,Jaipur,125,111,10,144,12.666666666666666,6.756756756756757,1
Rajasthan Royals,Pune Warriors,Jaipur,125,110,10,144,11.4,6.818181818181818,1
Rajasthan Royals,Pune Warriors,Jaipur,125,109,10,144,10.363636363636363,6.8807339449541285,1
Rajasthan Royals,Pune Warriors,Jaipur,125,108,10,144,9.5,6.944444444444445,1
Rajasthan Royals,Pune Warriors,Jaipur,125,107,10,144,8.76923076923077,7.009345794392523,1
Rajasthan Royals,Pune Warriors,Jaipur,124,106,10,144,8.571428571428571,7.018867924528302,1
Rajasthan Royals,Pune Warriors,Jaipur,123,105,10,144,8.4,7.0285714285714285,1
Rajasthan Royals,Pune Warriors,Jaipur,123,104,10,144,7.875,7.096153846153846,1
Rajasthan Royals,Pune Warriors,Jaipur,123,103,10,144,7.411764705882353,7.165048543689321,1
Rajasthan Royals,Pune Warriors,Jaipur,117,102,10,144,9.0,6.882352941176471,1
Rajasthan Royals,Pune Warriors,Jaipur,117,101,10,144,8.526315789473685,6.9504950495049505,1
Rajasthan Royals,Pune Warriors,Jaipur,117,100,10,144,8.1,7.02,1
Rajasthan Royals,Pune Warriors,Jaipur,116,99,10,144,8.0,7.03030303030303,1
Rajasthan Royals,Pune Warriors,Jaipur,116,98,10,144,7.636363636363637,7.1020408163265305,1
Rajasthan Royals,Pune Warriors,Jaipur,115,97,10,144,7.565217391304348,7.11340206185567,1
Rajasthan Royals,Pune Warriors,Jaipur,115,96,10,144,7.25,7.1875,1
Rajasthan Royals,Pune Warriors,Jaipur,115,95,10,144,6.96,7.2631578947368425,1
Rajasthan Royals,Pune Warriors,Jaipur,115,94,9,144,6.6923076923076925,7.340425531914893,1
Rajasthan Royals,Pune Warriors,Jaipur,115,93,9,144,6.444444444444445,7.419354838709677,1
Rajasthan Royals,Pune Warriors,Jaipur,115,92,9,144,6.214285714285714,7.5,1
Rajasthan Royals,Pune Warriors,Jaipur,115,91,9,144,6.0,7.582417582417582,1
Rajasthan Royals,Pune Warriors,Jaipur,115,90,9,144,5.8,7.666666666666667,1
Rajasthan Royals,Pune Warriors,Jaipur,114,89,9,144,5.806451612903226,7.685393258426966,1
Rajasthan Royals,Pune Warriors,Jaipur,113,88,9,144,5.8125,7.704545454545454,1
Rajasthan Royals,Pune Warriors,Jaipur,112,87,9,144,5.818181818181818,7.724137931034483,1
Rajasthan Royals,Pune Warriors,Jaipur,111,86,9,144,5.823529411764706,7.744186046511628,1
Rajasthan Royals,Pune Warriors,Jaipur,111,85,9,144,5.6571428571428575,7.8352941176470585,1
Rajasthan Royals,Pune Warriors,Jaipur,110,84,9,144,5.666666666666667,7.857142857142857,1
Rajasthan Royals,Pune Warriors,Jaipur,108,83,9,144,5.837837837837838,7.807228915662651,1
Rajasthan Royals,Pune Warriors,Jaipur,107,82,9,144,5.842105263157895,7.829268292682927,1
Rajasthan Royals,Pune Warriors,Jaipur,107,81,9,144,5.6923076923076925,7.925925925925926,1
Rajasthan Royals,Pune Warriors,Jaipur,105,80,9,144,5.85,7.875,1
Rajasthan Royals,Pune Warriors,Jaipur,101,79,9,144,6.2926829268292686,7.670886075949367,1
Rajasthan Royals,Pune Warriors,Jaipur,101,78,9,144,6.142857142857143,7.769230769230769,1
Rajasthan Royals,Pune Warriors,Jaipur,101,77,8,144,6.0,7.87012987012987,1
Rajasthan Royals,Pune Warriors,Jaipur,101,76,8,144,5.863636363636363,7.973684210526316,1
Rajasthan Royals,Pune Warriors,Jaipur,101,75,8,144,5.733333333333333,8.08,1
Rajasthan Royals,Pune Warriors,Jaipur,101,74,8,144,5.608695652173913,8.18918918918919,1
Rajasthan Royals,Pune Warriors,Jaipur,100,73,8,144,5.617021276595745,8.219178082191782,1
Rajasthan Royals,Pune Warriors,Jaipur,98,72,8,144,5.75,8.166666666666666,1
Rajasthan Royals,Pune Warriors,Jaipur,97,71,8,144,5.755102040816326,8.19718309859155,1
Rajasthan Royals,Pune Warriors,Jaipur,96,70,8,144,5.76,8.228571428571428,1
Rajasthan Royals,Pune Warriors,Jaipur,95,69,8,144,5.764705882352941,8.26086956521739,1
Rajasthan Royals,Pune Warriors,Jaipur,95,68,8,144,5.653846153846154,8.382352941176471,1
Rajasthan Royals,Pune Warriors,Jaipur,94,67,8,144,5.660377358490566,8.417910447761194,1
Rajasthan Royals,Pune Warriors,Jaipur,93,66,8,144,5.666666666666667,8.454545454545455,1
Rajasthan Royals,Pune Warriors,Jaipur,92,65,8,144,5.672727272727273,8.492307692307692,1
Rajasthan Royals,Pune Warriors,Jaipur,92,64,8,144,5.571428571428571,8.625,1
Rajasthan Royals,Pune Warriors,Jaipur,92,63,8,144,5.473684210526316,8.761904761904763,1
Rajasthan Royals,Pune Warriors,Jaipur,91,62,8,144,5.482758620689655,8.806451612903226,1
Rajasthan Royals,Pune Warriors,Jaipur,91,61,8,144,5.389830508474576,8.950819672131148,1
Rajasthan Royals,Pune Warriors,Jaipur,85,60,8,144,5.9,8.5,1
Rajasthan Royals,Pune Warriors,Jaipur,85,59,7,144,5.80327868852459,8.64406779661017,1
Rajasthan Royals,Pune Warriors,Jaipur,85,58,7,144,5.709677419354839,8.793103448275861,1
Rajasthan Royals,Pune Warriors,Jaipur,84,57,7,144,5.714285714285714,8.842105263157896,1
Rajasthan Royals,Pune Warriors,Jaipur,83,56,7,144,5.71875,8.892857142857142,1
Rajasthan Royals,Pune Warriors,Jaipur,83,55,7,144,5.630769230769231,9.054545454545455,1
Rajasthan Royals,Pune Warriors,Jaipur,83,54,7,144,5.545454545454546,9.222222222222221,1
Rajasthan Royals,Pune Warriors,Jaipur,83,53,7,144,5.462686567164179,9.39622641509434,1
Rajasthan Royals,Pune Warriors,Jaipur,82,52,7,144,5.470588235294118,9.461538461538462,1
Rajasthan Royals,Pune Warriors,Jaipur,82,51,7,144,5.391304347826087,9.647058823529411,1
Rajasthan Royals,Pune Warriors,Jaipur,78,50,7,144,5.6571428571428575,9.36,1
Rajasthan Royals,Pune Warriors,Jaipur,77,49,7,144,5.661971830985915,9.428571428571429,1
Rajasthan Royals,Pune Warriors,Jaipur,76,48,7,144,5.666666666666667,9.5,1
Rajasthan Royals,Pune Warriors,Jaipur,75,47,7,144,5.671232876712328,9.574468085106384,1
Rajasthan Royals,Pune Warriors,Jaipur,75,46,7,144,5.594594594594595,9.782608695652174,1
Rajasthan Royals,Pune Warriors,Jaipur,71,45,7,144,5.84,9.466666666666667,1
Rajasthan Royals,Pune Warriors,Jaipur,70,44,7,144,5.842105263157895,9.545454545454545,1
Rajasthan Royals,Pune Warriors,Jaipur,64,43,7,144,6.233766233766234,8.930232558139535,1
Rajasthan Royals,Pune Warriors,Jaipur,63,42,7,144,6.230769230769231,9.0,1
Rajasthan Royals,Pune Warriors,Jaipur,63,41,7,144,6.151898734177215,9.21951219512195,1
Rajasthan Royals,Pune Warriors,Jaipur,62,40,7,144,6.15,9.3,1
Rajasthan Royals,Pune Warriors,Jaipur,61,39,7,144,6.148148148148148,9.384615384615385,1
Rajasthan Royals,Pune Warriors,Jaipur,55,38,7,144,6.512195121951219,8.68421052631579,1
Rajasthan Royals,Pune Warriors,Jaipur,54,37,7,144,6.506024096385542,8.756756756756756,1
Rajasthan Royals,Pune Warriors,Jaipur,52,36,7,144,6.571428571428571,8.666666666666666,1
Rajasthan Royals,Pune Warriors,Jaipur,52,35,6,144,6.4941176470588236,8.914285714285715,1
Rajasthan Royals,Pune Warriors,Jaipur,52,34,6,144,6.4186046511627906,9.176470588235293,1
Rajasthan Royals,Pune Warriors,Jaipur,52,33,6,144,6.344827586206897,9.454545454545455,1
Rajasthan Royals,Pune Warriors,Jaipur,52,32,6,144,6.2727272727272725,9.75,1
Rajasthan Royals,Pune Warriors,Jaipur,52,31,6,144,6.202247191011236,10.064516129032258,1
Rajasthan Royals,Pune Warriors,Jaipur,52,30,6,144,6.133333333333334,10.4,1
Rajasthan Royals,Pune Warriors,Jaipur,51,29,6,144,6.131868131868132,10.551724137931034,1
Rajasthan Royals,Pune Warriors,Jaipur,47,28,6,144,6.326086956521739,10.071428571428571,1
Rajasthan Royals,Pune Warriors,Jaipur,47,27,6,144,6.258064516129032,10.444444444444445,1
Rajasthan Royals,Pune Warriors,Jaipur,43,26,6,144,6.446808510638298,9.923076923076923,1
Rajasthan Royals,Pune Warriors,Jaipur,37,25,6,144,6.757894736842105,8.88,1
Rajasthan Royals,Pune Warriors,Jaipur,35,24,6,144,6.8125,8.75,1
Rajasthan Royals,Pune Warriors,Jaipur,34,23,6,144,6.804123711340206,8.869565217391305,1
Rajasthan Royals,Pune Warriors,Jaipur,33,22,6,144,6.795918367346939,9.0,1
Rajasthan Royals,Pune Warriors,Jaipur,32,21,6,144,6.787878787878788,9.142857142857142,1
Rajasthan Royals,Pune Warriors,Jaipur,32,20,6,144,6.72,9.6,1
Rajasthan Royals,Pune Warriors,Jaipur,30,19,6,144,6.772277227722772,9.473684210526315,1
Rajasthan Royals,Pune Warriors,Jaipur,29,18,6,144,6.764705882352941,9.666666666666666,1
Rajasthan Royals,Pune Warriors,Jaipur,27,17,6,144,6.815533980582524,9.529411764705882,1
Rajasthan Royals,Pune Warriors,Jaipur,27,16,6,144,6.75,10.125,1
Rajasthan Royals,Pune Warriors,Jaipur,25,15,6,144,6.8,10.0,1
